sr no,city,zip code,No Bathroom,No bedroom,price  per squrefoot,area_name,property type,furnishing,status,transaction,facing,floor,ownership,area sqft
1045,Vadodara,390022,2,2,3380,Nehru Chacha Nagar,Flat,Semi-Furnished,Ready to Move,Resale,North - East,4.0,Other,710
1046,Vadodara,390022,2,2,3812,Nehru Chacha Nagar,Flat,Semi-Furnished,Ready to Move,Resale,South,4.0,Freehold,800
1047,Vadodara,390022,3,3,4834,Nehru Chacha Nagar,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,724
1048,Vadodara,390019,2,2,4444,New Alkapuri,Flat,Unfurnished,Ready to Move,New,West,1.0,Freehold,900
1049,Vadodara,390019,2,2,4224,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,South - East,2.0,Other,947
1050,Vadodara,390019,2,2,5963,New Alkapuri,Flat,Furnished,Ready to Move,Resale,Other,1.0,Freehold,805
1051,Vadodara,390019,2,2,4500,New Alkapuri,Flat,Furnished,Ready to Move,Resale,East,1.0,Freehold,800
1052,Vadodara,390019,2,2,4255,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,South - East,2.0,Freehold,940
1053,Vadodara,390019,2,2,5000,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,1100
1054,Vadodara,390019,2,2,4833,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,West,4.0,Other,900
1055,Vadodara,390019,2,2,3889,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,East,5.0,Freehold,900
1056,Vadodara,390019,2,2,4972,New Alkapuri,Flat,Furnished,Ready to Move,Resale,East,5.0,Freehold,905
1057,Vadodara,390019,1,2,11875,New Alkapuri,House,Semi-Furnished,Ready to Move,Resale,East,1.0,Freehold,800
1058,Vadodara,390019,2,2,5286,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,North,1.0,Freehold,700
1059,Vadodara,390019,3,3,4216,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,North,5.0,Freehold,1850
1060,Vadodara,390019,3,3,6300,New Alkapuri,Flat,Furnished,Ready to Move,Resale,North,3.0,Freehold,1000
1061,Vadodara,390019,3,3,5631,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,Other,7.0,Other,1332
1062,Vadodara,390019,3,3,5714,New Alkapuri,Flat,Furnished,Ready to Move,New,East,3.0,Freehold,1050
1063,Vadodara,390019,3,3,5833,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,North - East,8.0,Freehold,1200
1064,Vadodara,390019,4,3,6733,New Alkapuri,Flat,Unfurnished,Ready to Move,New,East,1.0,Freehold,1500
1065,Vadodara,390019,3,3,6421,New Alkapuri,Flat,Semi-Furnished,Ready to Move,New,East,12.0,Other,1168
1066,Vadodara,390019,3,3,4538,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,East,4.0,Freehold,1300
1067,Vadodara,390019,4,3,7826,New Alkapuri,Flat,Furnished,Ready to Move,Resale,West,1.0,Freehold,2300
1068,Vadodara,390019,3,3,6429,New Alkapuri,Villa,Semi-Furnished,Ready to Move,Resale,North,,Freehold,1400
1069,Vadodara,390019,3,3,6410,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,Other,10.0,Other,1248
1070,Vadodara,390019,3,3,5479,New Alkapuri,Flat,Unfurnished,Unknown,New,Other,,Other,1168
1071,Vadodara,390019,3,3,4429,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,East,5.0,Freehold,1400
1072,Vadodara,390019,3,3,5643,New Alkapuri,House,Unfurnished,Ready to Move,Resale,East,1.0,Freehold,1400
1073,Vadodara,390019,3,3,6828,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,North,2.0,Other,1450
1074,Vadodara,390019,3,3,4079,New Alkapuri,Flat,Furnished,Ready to Move,Resale,North - East,3.0,Freehold,1520
1075,Vadodara,390019,3,3,4851,New Alkapuri,Builder Floor,Unfurnished,Ready to Move,Resale,Other,3.0,Other,1340
1076,Vadodara,390019,3,3,4386,New Alkapuri,Builder Floor,Unfurnished,Ready to Move,Resale,Other,1.0,Other,1710
1077,Vadodara,390019,3,3,4286,New Alkapuri,Flat,Furnished,Ready to Move,Resale,East,2.0,Other,1050
1078,Vadodara,390019,3,3,4333,New Alkapuri,Flat,Semi-Furnished,Ready to Move,New,Other,2.0,Freehold,1500
1079,Vadodara,390019,3,3,5993,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,East,5.0,Freehold,1168
1080,Vadodara,390019,3,3,4214,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Freehold,1400
1081,Vadodara,390019,3,3,4516,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,North - East,3.0,Freehold,1550
1082,Vadodara,390019,3,3,4762,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,1260
1083,Vadodara,390019,3,3,6743,New Alkapuri,Flat,Unfurnished,Ready to Move,New,East,1.0,Freehold,1750
1084,Vadodara,390019,3,3,6182,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,East,6.0,Other,1100
1085,Vadodara,390019,3,3,4880,New Alkapuri,Flat,Furnished,Ready to Move,Resale,East,3.0,Freehold,1332
1086,Vadodara,390019,3,3,5167,New Alkapuri,Flat,Furnished,Ready to Move,Resale,West,4.0,Freehold,1200
1087,Vadodara,390019,3,3,6667,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,West,5.0,Freehold,1875
1088,Vadodara,390019,5,4,9909,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,East,5.0,Other,3835
1089,Vadodara,390019,4,4,6905,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,East,6.0,Other,2100
1090,Vadodara,390019,4,4,7744,New Alkapuri,Flat,Unfurnished,Unknown,New,Other,,Other,2544
1091,Vadodara,390019,3,4,10000,New Alkapuri,Villa,Semi-Furnished,Ready to Move,Resale,Other,,Other,1700
1092,Vadodara,390019,5,4,5208,New Alkapuri,Villa,Furnished,Ready to Move,Resale,East,,Freehold,4800
1093,Vadodara,390019,4,4,7713,New Alkapuri,Flat,Unfurnished,Unknown,New,Other,,Other,2541
1094,Vadodara,390019,4,4,5125,New Alkapuri,Flat,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,1756
1095,Vadodara,390019,4,4,8357,New Alkapuri,House,Furnished,Ready to Move,Resale,East,4.0,Other,4200
1096,Vadodara,390019,4,4,4057,New Alkapuri,House,Furnished,Ready to Move,Resale,East,4.0,Freehold,1750
1097,Vadodara,390019,4,4,7709,New Alkapuri,Flat,Unfurnished,Unknown,New,Other,,Other,2711
1098,Vadodara,390019,3,4,6882,New Alkapuri,Flat,Unfurnished,Ready to Move,Resale,East,2.0,Freehold,3342
1099,Vadodara,390019,4,4,7725,New Alkapuri,Flat,Unfurnished,Unknown,New,Other,,Other,2550
1100,Vadodara,390019,4,4,7729,New Alkapuri,Flat,Unfurnished,Unknown,New,Other,,Other,2523
1101,Vadodara,390019,4,4,8095,New Alkapuri,Villa,Semi-Furnished,Ready to Move,Resale,North,,Freehold,2100
1102,Vadodara,390019,5,5,8929,New Alkapuri,Villa,Furnished,Ready to Move,Resale,East,,Freehold,5600
1103,Vadodara,390019,4,5,3472,New Alkapuri,House,Unfurnished,Unknown,Resale,Other,,Other,3600
1104,Vadodara,390019,5,5,10714,New Alkapuri,House,Furnished,Ready to Move,Resale,East,,Freehold,2800
1105,Vadodara,390019,5,5,7661,New Alkapuri,House,Unfurnished,Ready to Move,Resale,West,9.0,Freehold,3655
1106,Vadodara,390019,6,5,8923,New Alkapuri,Flat,Unfurnished,Ready to Move,New,East,4.0,Freehold,2768
1107,Vadodara,390019,6,5,8571,New Alkapuri,Flat,Unfurnished,Unknown,Resale,North - East,5.0,Freehold,4200
1108,Vadodara,390019,6,5,9286,New Alkapuri,Flat,Unfurnished,Ready to Move,New,East,6.0,Freehold,4200
1109,Vadodara,390022,2,2,5429,New Kareli Baug,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,700
1110,Vadodara,390022,2,2,3060,New Kareli Baug,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,915
1111,Vadodara,390022,2,2,2500,New Kareli Baug,Flat,Unfurnished,Ready to Move,Resale,Other,2.0,Other,1000
1112,Vadodara,390022,2,2,2455,New Kareli Baug,Flat,Unfurnished,Ready to Move,Resale,East,4.0,Other,1100
1113,Vadodara,390022,2,2,3375,New Kareli Baug,Flat,Semi-Furnished,Ready to Move,Resale,North,3.0,Freehold,800
1114,Vadodara,390022,2,3,2857,New Kareli Baug,Flat,Unfurnished,Ready to Move,Resale,North - West,3.0,Other,1470
1115,Vadodara,390022,2,3,4556,New Kareli Baug,Flat,Unfurnished,Ready to Move,Resale,East,3.0,Other,900
1116,Vadodara,390022,2,3,2388,New Kareli Baug,Flat,Unfurnished,Ready to Move,Resale,Other,3.0,Other,1340
1117,Vadodara,390022,3,3,5756,New Kareli Baug,Flat,Unfurnished,Ready to Move,Resale,North,10.0,Other,860
1118,Vadodara,390022,3,3,3056,New Kareli Baug,Flat,Furnished,Ready to Move,Resale,North - East,4.0,Freehold,1800
1119,Vadodara,390022,4,4,5197,New Kareli Baug,Flat,Furnished,Ready to Move,Resale,North - East,4.0,Freehold,1270
1120,Vadodara,390022,1,2,4500,New Sama,Flat,Furnished,Ready to Move,Resale,Other,4.0,Other,1000
1121,Vadodara,390022,2,2,3942,New Sama,Flat,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,1040
1122,Vadodara,390022,2,2,3830,New Sama Road,Flat,Semi-Furnished,Ready to Move,Resale,South,2.0,Other,1175
1123,Vadodara,390022,1,2,9732,New Sama Road,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,822
1124,Vadodara,390022,3,3,3668,New Sama Road,House,Semi-Furnished,Ready to Move,Resale,West,4.0,Freehold,1622
1125,Vadodara,390022,2,2,4636,New Sama Road Chanakyapuri Society,Flat,Unfurnished,Ready to Move,Resale,Other,1.0,Freehold,755
1126,Vadodara,390022,2,2,7650,New Sama Road Chanakyapuri Society,Flat,Furnished,Ready to Move,Resale,Other,4.0,Other,719
1127,Vadodara,390022,3,3,6111,New Sama Road Chanakyapuri Society,Builder Floor,Semi-Furnished,Ready to Move,New,West,1.0,Freehold,900
1128,Vadodara,390022,2,2,2639,New Vip Road Area,Flat,Furnished,Ready to Move,Resale,Other,1.0,Freehold,1080
1129,Vadodara,390022,1,1,3162,New Vip Road Baikunth,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,585
1130,Vadodara,390022,2,2,4375,New Vip Road Baikunth,Flat,Semi-Furnished,Ready to Move,Resale,East,4.0,Other,800
1131,Vadodara,390022,2,2,3385,New Vip Road Baikunth,Flat,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,650
1132,Vadodara,390022,1,2,3250,New Vip Road Baikunth,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,2000
1133,Vadodara,390022,2,2,2639,New Vip Road Baikunth,Flat,Furnished,Ready to Move,Resale,Other,1.0,Freehold,1080
1134,Vadodara,390022,1,2,3231,New Vip Road Baikunth,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,650
1135,Vadodara,390022,2,2,7205,New Vip Road Baikunth,Villa,Semi-Furnished,Ready to Move,Resale,North - West,,Freehold,1388
1136,Vadodara,390022,2,2,3182,New Vip Road Baikunth,Flat,Unfurnished,Ready to Move,Resale,East,1.0,Freehold,1100
1137,Vadodara,390022,2,2,4667,New Vip Road Baikunth,Builder Floor,Furnished,Ready to Move,Resale,Other,4.0,Other,750
1138,Vadodara,390022,2,2,3103,New Vip Road Baikunth,Flat,Furnished,Ready to Move,Resale,Other,2.0,Other,1160
1139,Vadodara,390022,3,3,3333,New Vip Road Baikunth,Flat,Furnished,Ready to Move,Resale,Other,2.0,Other,1650
1140,Vadodara,390022,3,3,3412,New Vip Road Baikunth,Flat,Unfurnished,Ready to Move,Resale,South -West,5.0,Freehold,850
1141,Vadodara,390022,3,3,7556,New Vip Road Baikunth,Flat,Semi-Furnished,Ready to Move,Resale,East,5.0,Freehold,675
1142,Vadodara,390022,3,3,5882,New Vip Road Baikunth,Flat,Furnished,Ready to Move,Resale,Other,5.0,Other,935
1143,Vadodara,390022,3,3,8235,New Vip Road Baikunth,House,Unfurnished,Ready to Move,Resale,East,1.0,Freehold,850
1144,Vadodara,390022,3,3,4125,New Vip Road Baikunth,Flat,Semi-Furnished,Ready to Move,Resale,West,2.0,Freehold,800
1145,Vadodara,390022,3,3,3750,New Vip Road Baikunth,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,800
1146,Vadodara,390022,2,3,4222,New Vip Road Baikunth,Flat,Unfurnished,Ready to Move,Resale,Other,4.0,Other,900
1147,Vadodara,390022,1,2,3273,Nilkanth Residency Makarpura Airforce Station,Flat,Unfurnished,Ready to Move,Resale,East,3.0,Other,550
1148,Vadodara,390022,3,3,10000,Nimal Babu Complex,House,Furnished,Ready to Move,Resale,West,3.0,Freehold,800
1149,Vadodara,390022,1,1,6644,Nimeta,House,Unfurnished,Ready to Move,Resale,Other,,Other,450
1150,Vadodara,390002,1,1,3264,Nizampura,Flat,Unfurnished,Ready to Move,Resale,Other,1.0,Freehold,720
1151,Vadodara,390002,2,2,6102,Nizampura,House,Unfurnished,Ready to Move,Resale,Other,,Other,1180
1152,Vadodara,390002,2,2,5258,Nizampura,Flat,Furnished,Ready to Move,Resale,East,4.0,Freehold,1065
1153,Vadodara,390002,2,2,3360,Nizampura,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,1250
1154,Vadodara,390002,1,2,4054,Nizampura,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,740
1155,Vadodara,390002,2,2,5114,Nizampura,Flat,Semi-Furnished,Ready to Move,Resale,North - East,3.0,Other,880
1156,Vadodara,390002,2,2,3951,Nizampura,Flat,Furnished,Ready to Move,Resale,Other,5.0,Freehold,1215
1157,Vadodara,390002,2,2,4861,Nizampura,Flat,Furnished,Ready to Move,Resale,Other,5.0,Other,1008
1158,Vadodara,390002,2,2,3294,Nizampura,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,850
1159,Vadodara,390002,2,3,4762,Nizampura,Flat,Semi-Furnished,Ready to Move,Resale,South -West,6.0,Freehold,1050
1160,Vadodara,390002,3,3,7407,Nizampura,Flat,Furnished,Ready to Move,Resale,South - East,1.0,Freehold,1350
1161,Vadodara,390002,3,3,6768,Nizampura,Flat,Furnished,Ready to Move,Resale,North - East,3.0,Freehold,1256
1162,Vadodara,390002,3,3,8462,Nizampura,Flat,Furnished,Ready to Move,Resale,East,4.0,Other,1300
1163,Vadodara,390002,3,3,8173,Nizampura,Flat,Furnished,Ready to Move,Resale,Other,3.0,Freehold,1040
1164,Vadodara,390002,3,4,9545,Nizampura,House,Furnished,Ready to Move,Resale,Other,,Other,2200
1165,Vadodara,390002,5,5,9859,Nizampura,House,Semi-Furnished,Ready to Move,New,West,3.0,Freehold,1420
1166,Vadodara,390022,1,1,4400,Nizampura Main Road,Flat,Unfurnished,Ready to Move,Resale,North - East,1.0,Freehold,500
1167,Vadodara,390022,3,3,10000,Nizampura Main Road,House,Furnished,Ready to Move,Resale,Other,,Other,1500
1168,Vadodara,390022,2,3,11579,Nizampura Main Road,House,Unfurnished,Ready to Move,Resale,East,1.0,Other,950
1169,Vadodara,390022,3,2,6048,Old Padra Road,Villa,Furnished,Ready to Move,Resale,Other,,Other,1240
1170,Vadodara,390022,1,2,5508,Old Padra Road,House,Unfurnished,Ready to Move,Resale,North,1.0,Other,1180
1171,Vadodara,390022,2,2,5976,Old Padra Road,Flat,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,753
1172,Vadodara,390022,2,2,5333,Old Padra Road,Flat,Furnished,Ready to Move,New,East,1.0,Freehold,750
1173,Vadodara,390022,2,2,3438,Old Padra Road,Flat,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,800
1174,Vadodara,390022,1,3,4533,Old Padra Road,Flat,Unknown,Unknown,Unknown,East,2.0,Freehold,1765
1175,Vadodara,390022,3,3,7783,Old Padra Road,Villa,Furnished,Ready to Move,Resale,Other,,Freehold,2120
1176,Vadodara,390022,4,3,5500,Old Padra Road,House,Unfurnished,Ready to Move,Resale,East,,Freehold,2000
1177,Vadodara,390022,3,3,6842,Old Padra Road,Flat,Furnished,Ready to Move,Resale,West,6.0,Freehold,760
1178,Vadodara,390022,2,3,5474,Old Padra Road,Flat,Semi-Furnished,Ready to Move,Resale,South - East,3.0,Freehold,950
1179,Vadodara,390022,3,3,5361,Old Padra Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,7.0,Other,2052
1180,Vadodara,390022,4,3,4348,Old Padra Road,Flat,Furnished,Ready to Move,Resale,Other,2.0,Other,2300
1181,Vadodara,390022,3,3,5051,Old Padra Road,Flat,Furnished,Unknown,Resale,Other,4.0,Other,1485
1182,Vadodara,390022,3,3,6800,Old Padra Road,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,1250
1183,Vadodara,390022,4,4,6316,Old Padra Road,Villa,Unfurnished,Ready to Move,Resale,North,,Freehold,1900
1184,Vadodara,390022,4,4,6944,Old Padra Road,Villa,Furnished,Ready to Move,Resale,West,,Freehold,1800
1185,Vadodara,391440,1,1,3043,Padra,Flat,Unfurnished,Ready to Move,Resale,Other,5.0,Other,460
1186,Vadodara,391440,2,2,3333,Padra,Flat,Unfurnished,Ready to Move,Resale,North - East,3.0,Freehold,600
1187,Vadodara,391440,2,2,3125,Padra,Flat,Unfurnished,Ready to Move,Resale,Other,6.0,Other,800
1188,Vadodara,390022,3,3,7732,Padra Road,House,Semi-Furnished,Ready to Move,Resale,Other,,Freehold,970
1189,Vadodara,390022,3,3,3529,Padra Road,Flat,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,1190
1190,Vadodara,390022,3,4,6122,Padra Road,House,Furnished,Ready to Move,Resale,East,,Freehold,1960
1191,Vadodara,390022,4,4,8186,Padra Road,Villa,Unfurnished,Ready to Move,Resale,Other,,Freehold,1466
1192,Vadodara,390022,4,4,4595,Padra Road,Flat,Furnished,Ready to Move,Resale,Other,10.0,Other,1850
1193,Vadodara,390022,2,2,3863,Panchvati,Flat,Furnished,Ready to Move,Resale,East,1.0,Freehold,906
1194,Vadodara,390022,2,1,3167,Pani Gate,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,1200
1195,Vadodara,390022,1,1,2761,Parth Complex,Flat,Semi-Furnished,Ready to Move,Resale,South,2.0,Freehold,670
1196,Vadodara,390022,2,2,3386,Pashabhai Park,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,945
1197,Vadodara,390022,2,2,2919,Pashabhai Park,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Freehold,925
1198,Vadodara,390022,2,2,4368,Pashabhai Park,Flat,Unfurnished,Ready to Move,Resale,Other,4.0,Other,870
1199,Vadodara,390022,2,3,5862,Pashabhai Park,Flat,Semi-Furnished,Ready to Move,Resale,Other,9.0,Freehold,1450
1200,Vadodara,390022,3,4,8000,Pashabhai Park,Villa,Furnished,Ready to Move,New,Other,,Other,2000
1201,Vadodara,390022,2,3,4516,Pratap Gunj,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,1550
1202,Vadodara,390022,2,2,5889,Pratapgunj,Flat,Furnished,Ready to Move,Resale,East,2.0,Other,900
1203,Vadodara,390022,3,3,5417,Pratapgunj,Flat,Semi-Furnished,Ready to Move,Resale,Other,,Freehold,1200
1204,Vadodara,390022,3,3,7368,Pratapgunj,Flat,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,1330
1205,Vadodara,390022,2,3,3200,Pratapnagar,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,1000
1206,Vadodara,390022,2,2,2889,Pratham Upvan,House,Unfurnished,Ready to Move,Resale,East,5.0,Freehold,1800
1207,Vadodara,390022,7,5,10000,Preet Banglows Channi Canal Road,Villa,Furnished,Ready to Move,Resale,East,,Freehold,4000
1208,Vadodara,390022,2,2,4286,Punit Nagar,Flat,Furnished,Ready to Move,Resale,East,3.0,Other,1050
1209,Vadodara,390022,2,2,3750,Purushottam Nagar,Flat,Semi-Furnished,Ready to Move,Resale,South -West,3.0,Freehold,800
1210,Vadodara,390022,2,4,8095,Pushpak Township,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,1050
1211,Vadodara,390022,1,3,4722,Race Course Circle,Flat,Unfurnished,Ready to Move,Resale,Other,1.0,Freehold,1800
1212,Vadodara,390022,2,3,6355,Race Course Road,Flat,Furnished,Ready to Move,Resale,North - East,7.0,Other,1100
1213,Vadodara,390022,4,4,9231,Race Course Road,Villa,Furnished,Ready to Move,Resale,East,,Freehold,6500
1214,Vadodara,390022,2,2,3000,Radhesharnam Flats Near Vadsar Bridge,Flat,Semi-Furnished,Ready to Move,Resale,Other,1.0,Other,1100
1215,Vadodara,390022,2,2,3614,Rajeshwar Gold View,Flat,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,996
1216,Vadodara,390022,2,2,4706,Ramwadi,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,680
1217,Vadodara,390022,2,3,3913,Ramwadi,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,1150
1218,Vadodara,390022,2,3,5909,Ramwadi,Flat,Furnished,Ready to Move,Resale,East,3.0,Freehold,1100
1219,Vadodara,390022,1,1,3091,Raopura,Builder Floor,Unfurnished,Ready to Move,Resale,Other,2.0,Other,550
1220,Vadodara,390022,4,4,3867,Raopura,Flat,Unfurnished,Ready to Move,Resale,East,2.0,Freehold,1500
1221,Vadodara,390022,2,5,4286,Raopura Road,House,Unfurnished,Ready to Move,Resale,Other,,Other,700
1222,Vadodara,390022,2,1,4973,Rasulabad,Villa,Semi-Furnished,Ready to Move,New,North - East,,Freehold,915
1223,Vadodara,390022,1,2,2857,Rv Desai Road,Flat,Semi-Furnished,Ready to Move,Resale,East,2.0,Other,735
1224,Vadodara,390022,2,2,4776,Rv Desai Road,Flat,Unfurnished,Ready to Move,New,East,1.0,Freehold,670
1225,Vadodara,390022,2,2,3810,Rv Desai Road,Flat,Unfurnished,Ready to Move,Resale,East,5.0,Other,1050
1226,Vadodara,390022,2,2,5143,Rv Desai Road,Flat,Furnished,Ready to Move,Resale,Other,4.0,Other,700
1227,Vadodara,390022,2,2,5118,Rv Desai Road,Flat,Semi-Furnished,Ready to Move,Resale,East,3.0,Other,850
1228,Vadodara,390022,2,2,4471,Rv Desai Road,Flat,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,850
1229,Vadodara,390022,6,8,8000,Rv Desai Road,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,1800
1230,Vadodara,390022,2,2,2727,Sahajanand Landmark,Flat,Furnished,Ready to Move,Resale,East,4.0,Other,1100
1231,Vadodara,390022,1,2,3129,Sai Ganga Apartment,Flat,Furnished,Ready to Move,Resale,Other,4.0,Other,735
1232,Vadodara,390022,2,2,3304,Sai Krupa Apartment,Flat,Semi-Furnished,Ready to Move,Resale,East,4.0,Other,1150
1233,Vadodara,390007,1,1,10769,Saiyed Vasna,House,Semi-Furnished,Ready to Move,Resale,East,1.0,Freehold,650
1234,Vadodara,390007,2,2,2667,Saiyed Vasna,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,1200
1235,Vadodara,390007,3,3,4818,Saiyed Vasna,Flat,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,1100
1236,Vadodara,390007,3,3,5185,Saiyed Vasna,Flat,Furnished,Ready to Move,Resale,North,3.0,Other,1080
1237,Vadodara,390007,2,3,6154,Saiyed Vasna,Flat,Semi-Furnished,Ready to Move,Resale,West,3.0,Freehold,975
1238,Vadodara,390022,1,1,2857,Salatwada,Flat,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,700
1239,Vadodara,390022,1,1,5143,Salatwada,Flat,Semi-Furnished,Ready to Move,Resale,East,3.0,Other,350
1240,Vadodara,390024,2,2,5867,Sama,Flat,Unfurnished,Ready to Move,Resale,Other,3.0,Other,600
1241,Vadodara,390024,2,2,4080,Sama,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,1250
1242,Vadodara,390024,3,3,7619,Sama,Flat,Furnished,Ready to Move,Resale,Other,1.0,Other,1050
1243,Vadodara,390024,3,3,3977,Sama,Flat,Furnished,Ready to Move,Resale,Other,8.0,Other,1760
1244,Vadodara,390024,2,3,6545,Sama,Flat,Furnished,Ready to Move,Resale,East,3.0,Freehold,1100
1245,Vadodara,390024,3,3,3041,Sama,Flat,Unfurnished,Unknown,Resale,Other,2.0,Freehold,1776
1246,Vadodara,390024,4,4,2353,Sama,House,Furnished,Ready to Move,Resale,Other,4.0,Other,3400
1247,Vadodara,390024,3,4,3488,Sama,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,2150
1248,Vadodara,390024,4,5,5000,Sama,Flat,Furnished,Ready to Move,Resale,Other,5.0,Freehold,2400
1249,Vadodara,390022,2,2,6000,Sama Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Freehold,1000
1250,Vadodara,390022,2,2,4221,Sama Road,Flat,Semi-Furnished,Ready to Move,Resale,North,4.0,Freehold,995
1251,Vadodara,390022,1,2,4861,Sama Road,Flat,Unfurnished,Unknown,Resale,West,1.0,Freehold,720
1252,Vadodara,390022,2,3,4829,Sama Road,Flat,Furnished,Ready to Move,Resale,Other,4.0,Freehold,1346
1253,Vadodara,390022,3,4,8182,Sama Road,Flat,Furnished,Ready to Move,Resale,East,4.0,Freehold,2200
1254,Vadodara,390022,1,1,5882,Sama-Savli Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,510
1255,Vadodara,390022,1,1,3600,Sama-Savli Road,Flat,Unfurnished,Ready to Move,Resale,Other,1.0,Other,500
1256,Vadodara,390022,1,1,6349,Sama-Savli Road,House,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,504
1257,Vadodara,390022,1,1,4358,Sama-Savli Road,Builder Floor,Semi-Furnished,Ready to Move,Resale,Other,4.0,Freehold,413
1258,Vadodara,390022,1,1,3636,Sama-Savli Road,Flat,Unfurnished,Ready to Move,Resale,Other,1.0,Other,550
1259,Vadodara,390022,1,1,3800,Sama-Savli Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,500
1260,Vadodara,390022,1,1,2361,Sama-Savli Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,720
1261,Vadodara,390022,1,1,3818,Sama-Savli Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,550
1262,Vadodara,390022,1,1,3500,Sama-Savli Road,Flat,Unknown,Ready to Move,Resale,Other,2.0,Other,400
1263,Vadodara,390022,1,1,4384,Sama-Savli Road,Builder Floor,Unfurnished,Ready to Move,Resale,Other,3.0,Other,479
1264,Vadodara,390022,1,1,3091,Sama-Savli Road,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,550
1265,Vadodara,390022,2,2,4924,Sama-Savli Road,Flat,Furnished,Ready to Move,Resale,East,2.0,Freehold,853
1266,Vadodara,390022,2,2,6963,Sama-Savli Road,Flat,Furnished,Ready to Move,New,East,3.0,Freehold,675
1267,Vadodara,390022,2,2,6840,Sama-Savli Road,Flat,Furnished,Ready to Move,Resale,Other,2.0,Freehold,731
1268,Vadodara,390022,2,2,3480,Sama-Savli Road,Flat,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,1250
1269,Vadodara,390022,2,2,6553,Sama-Savli Road,Flat,Furnished,Ready to Move,Resale,Other,13.0,Other,763
