sr no,city,zip code,No Bathroom,No bedroom,price  per squrefoot,area_name,property type,furnishing,status,transaction,facing,floor,ownership,area sqft
1027,Vadodara,390022,2,3,9677,Vadsar,House,Semi-Furnished,Ready to Move,Resale,West,2.0,Co-operative Society,775
1028,Vadodara,390022,2,3,4071,Makar Pura,Apartment,Semi-Furnished,Ready to Move,Resale,North,1.0,Co-operative Society,1130
1029,Vadodara,390022,2,2,3304,Sai krupa Apartment,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Unknown,1150
1030,Vadodara,390012,3,3,5926,Atladra,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,1350
1031,Vadodara,390022,4,4,3084,Ajwa Road,Penthouse,Unfurnished,Ready to Move,Resale,Unknown,5.0,Unknown,2270
1032,Vadodara,390022,2,2,3659,Vemali,Apartment,Furnished,Ready to Move,Resale,North - East,5.0,Unknown,850
1033,Vadodara,390022,3,2,16000,Gorwa,House,Furnished,Ready to Move,Resale,Unknown,,Unknown,750
1034,Vadodara,390011,2,2,4533,Manjalpur,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,750
1035,Vadodara,390024,2,2,4080,Sama,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,1250
1036,Vadodara,391410,3,3,2745,Bhayli,Builder Floor,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1275
1037,Vadodara,390007,4,4,11348,Vasna Road,Villa,Furnished,Ready to Move,Resale,Unknown,,Freehold,705
1038,Vadodara,390022,3,3,5051,Old Padra Road,Apartment,Furnished,Unknown,Resale,Unknown,4.0,Unknown,1485
1039,Vadodara,390021,2,2,4375,Gotri,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Unknown,800
1040,Vadodara,390022,2,2,4118,Madhavpura,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,850
1041,Vadodara,390022,2,3,4667,Vasna Bhayli Main Road,Apartment,Semi-Furnished,Ready to Move,Resale,North,4.0,Freehold,1500
1042,Vadodara,391740,3,3,3509,Chhani,Apartment,Unfurnished,Ready to Move,Resale,North - West,3.0,Freehold,1710
1043,Vadodara,390025,3,3,8235,Waghodia Road,Villa,Unfurnished,Ready to Move,Resale,North,,Freehold,850
1044,Vadodara,390009,4,4,10400,Tarsali,Villa,Furnished,Ready to Move,Resale,West,,Freehold,1250
1045,Vadodara,390022,2,2,4706,Ramwadi,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,680
1046,Vadodara,390011,3,3,4054,Manjalpur,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1850
1047,Vadodara,390022,1,2,10000,Chhani Jakat Naka,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1200
1048,Vadodara,390022,3,3,4839,Vadsar,Apartment,Semi-Furnished,Ready to Move,Resale,South,4.0,Co-operative Society,930
1049,Vadodara,390022,2,2,4000,Gorwa,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1025
1050,Vadodara,390022,3,3,4583,Ankhol,House,Semi-Furnished,Ready to Move,Resale,North,,Freehold,1200
1051,Vadodara,390012,3,4,4615,Tandalja,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,1300
1052,Vadodara,390022,2,2,4500,Vemali,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,700
1053,Vadodara,390023,2,2,4479,Subhanpura,Apartment,Furnished,Ready to Move,Resale,Unknown,5.0,Unknown,893
1054,Vadodara,390022,3,3,11000,Kendranagar,Villa,Furnished,Ready to Move,Resale,Unknown,,Freehold,1000
1055,Vadodara,390007,3,3,8636,Alkapuri,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,5.0,Freehold,1100
1056,Vadodara,390022,2,3,2388,New Kareli Baug,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,1340
1057,Vadodara,390009,2,2,2696,Tarsali,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,1150
1058,Vadodara,391101,3,3,8824,Sevasi,Villa,Furnished,Ready to Move,Resale,West,,Freehold,1700
1059,Vadodara,390002,2,1,4322,Soma Talav,Apartment,Semi-Furnished,Ready to Move,Resale,North - East,6.0,Unknown,428
1060,Vadodara,390022,2,2,4224,Mahatma Gandhi hights,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,580
1061,Vadodara,390012,2,2,2857,Kalali,Apartment,Unfurnished,Ready to Move,Resale,East,5.0,Freehold,700
1062,Vadodara,390011,2,2,2578,Manjalpur,Apartment,Unfurnished,Ready to Move,New Property,Unknown,1.0,Unknown,1280
1063,Vadodara,390002,4,9,7955,Fatehgunj,House,Unfurnished,Ready to Move,Resale,Unknown,1.0,Unknown,2640
1064,Vadodara,390022,4,4,10543,Vasna Bhayli Main Road,Villa,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1565
1065,Vadodara,390009,2,2,4129,Tarsali,Apartment,Furnished,Ready to Move,Resale,North,3.0,Freehold,700
1066,Vadodara,390022,1,1,2200,Dandia Bazar,Builder Floor,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,750
1067,Vadodara,390009,2,2,6000,Tarsali,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,700
1068,Vadodara,390022,3,3,5756,New Kareli Baug,Apartment,Unfurnished,Ready to Move,Resale,North,10.0,Unknown,860
1069,Vadodara,390022,2,2,2842,St Colony,Apartment,Semi-Furnished,Ready to Move,Resale,South - East,2.0,Freehold,950
1070,Vadodara,390022,3,3,10000,Nizampura Main Road,House,Furnished,Ready to Move,Resale,Unknown,,Unknown,1500
1071,Vadodara,390022,3,3,4803,Gorwa Road,Apartment,Unfurnished,Ready to Move,Resale,North - East,1.0,Unknown,1978
1072,Vadodara,390022,1,2,5600,Mathura Nagari,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1250
1073,Vadodara,390022,2,2,4000,Ajwa Road,Apartment,Unfurnished,Ready to Move,New Property,Unknown,2.0,Unknown,780
1074,Vadodara,390022,1,1,3646,Kevdabaug,Apartment,Unfurnished,Ready to Move,Resale,East,4.0,Co-operative Society,480
1075,Vadodara,390025,4,4,6787,Waghodia Road,Villa,Semi-Furnished,Ready to Move,Resale,Unknown,,Freehold,2225
1076,Vadodara,390012,4,4,4533,Kalali,Apartment,Furnished,Ready to Move,Resale,North - East,3.0,Freehold,1500
1077,Vadodara,390022,2,2,5000,Vadsar,Apartment,Unfurnished,Ready to Move,Resale,West,2.0,Freehold,650
1078,Vadodara,390022,3,3,4583,near haveli and jain derasar,Apartment,Furnished,Ready to Move,Resale,North - East,3.0,Freehold,1200
1079,Vadodara,390022,4,4,12903,Gotri Road Gotri,Villa,Unfurnished,Ready to Move,New Property,East,,Freehold,1550
1080,Vadodara,391410,2,3,3733,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Unknown,1500
1081,Vadodara,390022,3,3,2055,Nehru Chacha Nagar,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,5.0,Unknown,1460
1082,Vadodara,390007,3,3,5185,Saiyed Vasna,Apartment,Furnished,Ready to Move,Resale,North,3.0,Co-operative Society,1080
1083,Vadodara,390022,3,3,4118,Kishan Glory,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Freehold,850
1084,Vadodara,390002,2,2,5000,Fatehgunj,Builder Floor,Semi-Furnished,Ready to Move,Resale,East,1.0,Freehold,940
1085,Vadodara,390022,2,2,5208,Vadodara,Apartment,Unfurnished,Ready to Move,Resale,North,4.0,Co-operative Society,672
1086,Vadodara,390007,2,3,6154,Saiyed Vasna,Apartment,Semi-Furnished,Ready to Move,Resale,West,3.0,Freehold,975
1087,Vadodara,390022,2,2,5484,Sayajigunj,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,857
1088,Vadodara,390022,2,2,3294,Undera,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,850
1089,Vadodara,390025,1,2,5261,Waghodia Road,House,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1245
1090,Vadodara,390022,2,1,2143,Bajwa,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,700
1091,Vadodara,390022,2,2,3406,Vasna Bhayli Main Road,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Co-operative Society,1057
1092,Vadodara,390002,2,4,16968,Nizampura,House,Furnished,Ready to Move,Resale,Unknown,,Unknown,1827
1093,Vadodara,390012,3,3,5000,Kalali,Apartment,Semi-Furnished,Ready to Move,Resale,North - West,3.0,Freehold,1600
1094,Vadodara,390022,3,3,3056,New Kareli Baug,Apartment,Furnished,Ready to Move,Resale,North - East,4.0,Freehold,1800
1095,Vadodara,390022,2,2,3600,Vemali,Apartment,Furnished,Ready to Move,Resale,East,2.0,Freehold,1250
1096,Vadodara,390022,2,2,3057,Tarsali Road,Apartment,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,916
1097,Vadodara,390009,1,1,4713,Tarsali,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,435
1098,Vadodara,390022,3,3,8500,Undera,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,800
1099,Vadodara,390022,3,3,8421,Harni,Apartment,Unfurnished,Ready to Move,New Property,East,1.0,Freehold,1900
1100,Vadodara,391101,2,2,6000,Sevasi,Apartment,Furnished,Ready to Move,Resale,North,4.0,Freehold,600
1101,Vadodara,390022,3,3,3790,Sayajigunj,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,5.0,Unknown,1847
1102,Vadodara,390012,3,3,3429,Atladara,Apartment,Semi-Furnished,Ready to Move,Resale,West,3.0,Freehold,2100
1103,Vadodara,390012,2,2,3571,Atladara,Apartment,Semi-Furnished,Ready to Move,Resale,East,9.0,Freehold,700
1104,Vadodara,390012,2,2,3819,Atladara,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Freehold,838
1105,Vadodara,390012,3,3,6840,Atladara,House,Unfurnished,Ready to Move,Resale,East,1.0,Unknown,1250
1106,Vadodara,390012,6,5,4000,Atladara,House,Furnished,Ready to Move,Resale,East,1.0,Freehold,5000
1107,Vadodara,390012,3,5,6197,Atladara,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1775
1108,Vadodara,390012,3,3,2971,Atladara,Penthouse,Unfurnished,Ready to Move,Resale,Unknown,5.0,Unknown,1750
1109,Vadodara,390012,4,4,2206,Atladara,Penthouse,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,3400
1110,Vadodara,390012,2,2,2737,Atladara,Apartment,Furnished,Ready to Move,Resale,Unknown,10.0,Unknown,950
1111,Vadodara,390012,3,3,11600,Atladara,House,Furnished,Ready to Move,Resale,East,,Freehold,750
1112,Vadodara,390012,4,4,3750,Atladara,Villa,Unfurnished,Ready to Move,Resale,North,,Freehold,2000
1113,Vadodara,390012,3,4,5556,Atladara,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1350
1114,Vadodara,390012,3,3,6084,Atladara,Apartment,Unfurnished,Unknown,New Property,Unknown,,Unknown,1070
1115,Vadodara,390012,3,3,6028,Atladara,Apartment,Unfurnished,Poss. by Dec &#x27;28,New Property,Unknown,,Unknown,1070
1116,Vadodara,390012,3,3,5505,Atladara,Apartment,Unfurnished,Poss. by Apr &#x27;29,New Property,Unknown,,Unknown,1090
1117,Vadodara,390012,3,3,6196,Atladara,Apartment,Unfurnished,Unknown,New Property,Unknown,,Unknown,1070
1118,Vadodara,390012,3,3,6224,Atladara,Apartment,Unfurnished,Poss. by Dec &#x27;28,New Property,Unknown,,Unknown,1070
1119,Vadodara,390012,2,2,5289,Atladara,Apartment,Unfurnished,Poss. by Apr &#x27;29,New Property,Unknown,,Unknown,813
1120,Vadodara,390012,3,3,6290,Atladara,Apartment,Unfurnished,Unknown,New Property,Unknown,,Unknown,1070
1121,Vadodara,390012,2,2,5206,Atladara,Apartment,Unfurnished,Poss. by Apr &#x27;29,New Property,Unknown,,Unknown,826
1122,Vadodara,391410,3,3,8668,Bhayli,Apartment,Furnished,Ready to Move,Resale,West,2.0,Freehold,1269
1123,Vadodara,391410,2,2,2361,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,5.0,Freehold,1800
1124,Vadodara,391410,2,2,2938,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,1120
1125,Vadodara,391410,3,3,6904,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,11.0,Freehold,1376
1126,Vadodara,391410,4,4,10526,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,3.0,Freehold,3800
1127,Vadodara,391410,4,4,8920,Bhayli,Penthouse,Furnished,Ready to Move,Resale,Unknown,11.0,Unknown,2074
1128,Vadodara,391410,2,2,3765,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,850
1129,Vadodara,391410,3,3,3778,Bhayli,Apartment,Furnished,Ready to Move,Resale,South,9.0,Freehold,1800
1130,Vadodara,391410,4,3,4409,Bhayli,Apartment,Unfurnished,Ready to Move,New Property,East,5.0,Freehold,1150
1131,Vadodara,391410,2,2,3765,Bhayli,Apartment,Furnished,Ready to Move,Resale,North - East,6.0,Freehold,850
1132,Vadodara,391410,3,3,7336,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,1145
1133,Vadodara,391410,3,3,4444,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,East,3.0,Co-operative Society,900
1134,Vadodara,391410,3,3,10127,Bhayli,Penthouse,Furnished,Ready to Move,Resale,East,11.0,Freehold,1580
1135,Vadodara,391410,3,3,3750,Bhayli,Penthouse,Unfurnished,Ready to Move,Resale,East,8.0,Freehold,1200
1136,Vadodara,391410,2,2,4375,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,800
1137,Vadodara,391410,4,4,18667,Bhayli,Villa,Furnished,Ready to Move,Resale,East,,Freehold,1500
1138,Vadodara,391410,3,3,6875,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,3.0,Freehold,1600
1139,Vadodara,391410,3,3,3853,Bhayli,Apartment,Unfurnished,Ready to Move,New Property,East,8.0,Freehold,2725
1140,Vadodara,391410,4,4,6250,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,4.0,Freehold,2960
1141,Vadodara,391410,4,4,5750,Bhayli,Penthouse,Semi-Furnished,Ready to Move,Resale,East,4.0,Co-operative Society,2000
1142,Vadodara,391410,3,3,4993,Bhayli,Penthouse,Furnished,Ready to Move,Resale,East,4.0,Freehold,1442
1143,Vadodara,391410,3,3,3103,Bhayli,Penthouse,Unfurnished,Ready to Move,Resale,East,5.0,Freehold,1450
1144,Vadodara,391410,3,3,5783,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,South,7.0,Freehold,951
1145,Vadodara,391410,3,3,4164,Bhayli,Penthouse,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Freehold,1921
1146,Vadodara,391410,3,3,7500,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1000
1147,Vadodara,391410,2,2,3404,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,East,1.0,Co-operative Society,1322
1148,Vadodara,391410,3,3,5333,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,7.0,Freehold,1050
1149,Vadodara,391410,2,2,2778,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,West,4.0,Co-operative Society,900
1150,Vadodara,391410,3,3,3947,Bhayli,Penthouse,Furnished,Ready to Move,Resale,South,5.0,Unknown,1900
1151,Vadodara,391410,5,5,8715,Bhayli,Penthouse,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,2880
1152,Vadodara,391410,3,3,4775,Bhayli,Apartment,Unfurnished,Unknown,New Property,Unknown,,Unknown,1110
1153,Vadodara,391410,2,2,2667,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Freehold,1050
1154,Vadodara,391410,2,2,2857,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1050
1155,Vadodara,391410,2,2,2545,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1100
1156,Vadodara,391410,2,2,3756,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,North - East,4.0,Freehold,900
1157,Vadodara,391410,3,3,4526,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,West,3.0,Freehold,950
1158,Vadodara,391410,3,3,3273,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Unknown,1375
1159,Vadodara,391410,3,3,3750,Bhayli,Penthouse,Semi-Furnished,Ready to Move,Resale,East,5.0,Freehold,1200
1160,Vadodara,391410,3,3,3641,Bhayli,Apartment,Semi-Furnished,Unknown,Resale,Unknown,2.0,Unknown,1538
1161,Vadodara,391410,2,3,5404,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,East,7.0,Freehold,768
1162,Vadodara,391410,1,4,10894,Bhayli,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,2350
1163,Vadodara,391410,3,3,4550,Bhayli,Apartment,Semi-Furnished,Ready to Move,New Property,Unknown,4.0,Freehold,967
1164,Vadodara,391410,3,3,4333,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1500
1165,Vadodara,391410,3,3,4267,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,750
1166,Vadodara,391410,3,3,5455,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,4.0,Unknown,1100
1167,Vadodara,391410,2,2,4915,Bhayli,Apartment,Furnished,Ready to Move,Resale,West,1.0,Co-operative Society,763
1168,Vadodara,391410,3,3,3462,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1300
1169,Vadodara,391410,3,3,4095,Bhayli,Apartment,Semi-Furnished,Ready to Move,Unknown,West,3.0,Freehold,1050
1170,Vadodara,391410,3,3,5412,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,6.0,Unknown,850
1171,Vadodara,391410,2,3,5372,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,7.0,Unknown,968
1172,Vadodara,391410,3,3,3810,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Co-operative Society,1050
1173,Vadodara,391410,2,2,4471,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Freehold,850
1174,Vadodara,391410,3,3,4333,Bhayli,Penthouse,Furnished,Ready to Move,Resale,East,6.0,Unknown,1500
1175,Vadodara,391410,5,5,4010,Bhayli,Penthouse,Unfurnished,Ready to Move,Resale,East,12.0,Freehold,5860
1176,Vadodara,391410,2,3,4457,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,875
1177,Vadodara,391410,3,3,6636,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1085
1178,Vadodara,391410,1,1,5273,Bhayli,Apartment,Furnished,Ready to Move,Resale,North,4.0,Freehold,550
1179,Vadodara,391410,4,4,4838,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,7.0,Co-operative Society,2005
1180,Vadodara,391410,3,3,3571,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Freehold,980
1181,Vadodara,391410,2,2,2079,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,1010
1182,Vadodara,391410,3,3,6034,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1160
1183,Vadodara,391410,2,3,3059,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,West,2.0,Freehold,850
1184,Vadodara,391410,2,2,5323,Bhayli,Apartment,Furnished,Ready to Move,Resale,North - East,2.0,Freehold,789
1185,Vadodara,391410,2,2,5000,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,700
1186,Vadodara,391410,4,3,3438,Bhayli,Penthouse,Unfurnished,Ready to Move,Resale,Unknown,5.0,Unknown,1600
1187,Vadodara,391410,3,3,5956,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,1125
1188,Vadodara,391410,2,2,4308,Bhayli,Builder Floor,Furnished,Ready to Move,Resale,North - East,4.0,Freehold,650
1189,Vadodara,391410,2,2,3077,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Unknown,1040
1190,Vadodara,391410,4,4,3131,Bhayli,Builder Floor,Furnished,Ready to Move,Resale,Unknown,5.0,Unknown,2140
1191,Vadodara,391410,5,4,15000,Bhayli,Villa,Furnished,Ready to Move,Resale,North - East,,Freehold,3000
1192,Vadodara,391410,2,2,12121,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,825
1193,Vadodara,391410,2,2,3226,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,8.0,Unknown,775
1194,Vadodara,391410,2,3,4750,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,East,1.0,Co-operative Society,800
1195,Vadodara,391410,2,2,3333,Bhayli,Builder Floor,Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1050
1196,Vadodara,391410,3,3,7373,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,East,6.0,Freehold,902
1197,Vadodara,391410,3,3,2258,Bhayli,Penthouse,Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1550
1198,Vadodara,391410,2,2,5319,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,658
1199,Vadodara,391410,2,2,4400,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Co-operative Society,1250
1200,Vadodara,391410,3,3,2968,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1550
1201,Vadodara,391410,2,2,5811,Bhayli,Apartment,Furnished,Ready to Move,New Property,East,5.0,Freehold,740
1202,Vadodara,391410,4,4,10556,Bhayli,Villa,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,1800
1203,Vadodara,391410,3,3,2462,Bhayli,Penthouse,Unfurnished,Ready to Move,Resale,Unknown,4.0,Unknown,1625
1204,Vadodara,391410,3,3,3438,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,5.0,Unknown,1600
1205,Vadodara,391410,4,4,3431,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,11.0,Unknown,3060
1206,Vadodara,391410,2,3,2345,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1450
1207,Vadodara,391410,3,3,3444,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1800
1208,Vadodara,391410,3,3,4300,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,2.0,Freehold,1500
1209,Vadodara,391410,3,3,5545,Bhayli,Apartment,Unfurnished,Ready to Move,New Property,East,4.0,Freehold,1010
1210,Vadodara,391410,3,3,10726,Bhayli,Villa,Furnished,Ready to Move,Resale,East,,Freehold,606
1211,Vadodara,391410,3,3,3994,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,West,3.0,Freehold,1039
1212,Vadodara,391410,3,3,4883,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,2.0,Freehold,983
1213,Vadodara,391410,5,5,13725,Bhayli,Villa,Unfurnished,Ready to Move,Resale,East,,Freehold,2550
1214,Vadodara,391410,3,3,7905,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,8.0,Freehold,1050
1215,Vadodara,391410,3,3,2759,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,1450
1216,Vadodara,391410,4,4,9000,Bhayli,House,Furnished,Ready to Move,Resale,Unknown,,Co-operative Society,2000
1217,Vadodara,391410,2,2,6694,Bhayli,Apartment,Furnished,Ready to Move,Resale,North - East,5.0,Freehold,732
1218,Vadodara,391410,3,3,6273,Bhayli,House,Furnished,Ready to Move,Resale,East,,Freehold,2200
1219,Vadodara,391410,2,3,7857,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,6.0,Unknown,1260
1220,Vadodara,391410,3,3,2800,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1500
1221,Vadodara,391410,3,3,7576,Bhayli,Apartment,Furnished,Ready to Move,Resale,Unknown,12.0,Freehold,1650
1222,Vadodara,391410,2,2,4429,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,700
1223,Vadodara,391410,3,3,8268,Bhayli,Apartment,Furnished,Ready to Move,Resale,East,13.0,Co-operative Society,1270
1224,Vadodara,391410,3,3,4467,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,Unknown,4.0,Unknown,1500
1225,Vadodara,391410,3,3,4638,Bhayli,Apartment,Unfurnished,Ready to Move,Resale,East,2.0,Freehold,1035
1226,Vadodara,390021,3,3,6032,Gotri,Apartment,Unfurnished,Poss. by Dec &#x27;28,New Property,Unknown,,Unknown,1293
1227,Vadodara,390021,2,3,5882,Gotri,House,Unfurnished,Ready to Move,Resale,North - East,,Freehold,1700
1228,Vadodara,390021,3,3,5667,Gotri,Apartment,Furnished,Ready to Move,Resale,East,5.0,Freehold,900
1229,Vadodara,390021,2,2,6027,Gotri,Apartment,Furnished,Ready to Move,Resale,East,3.0,Freehold,730
1230,Vadodara,390021,3,3,9724,Gotri,Villa,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1851
1231,Vadodara,390021,2,2,4315,Gotri,Apartment,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,730
1232,Vadodara,390021,3,3,6296,Gotri,Apartment,Furnished,Ready to Move,Resale,West,8.0,Freehold,1350
1233,Vadodara,390021,3,3,5909,Gotri,Apartment,Furnished,Ready to Move,Resale,East,3.0,Freehold,1100
1234,Vadodara,390021,3,3,3312,Gotri,Apartment,Unfurnished,Ready to Move,Resale,East,8.0,Freehold,1570
1235,Vadodara,390021,4,4,4444,Gotri,Villa,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1800
1236,Vadodara,390021,2,2,5882,Gotri,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,680
1237,Vadodara,390021,3,3,3893,Gotri,Apartment,Unfurnished,Ready to Move,Resale,East,4.0,Freehold,2440
1238,Vadodara,390021,3,3,6283,Gotri,Apartment,Unfurnished,Ready to Move,Resale,East,7.0,Freehold,1512
1239,Vadodara,390021,3,3,15000,Gotri,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,800
1240,Vadodara,390021,3,3,5152,Gotri,Builder Floor,Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,990
1241,Vadodara,390021,3,3,6502,Gotri,Apartment,Unfurnished,Ready to Move,Resale,North - East,12.0,Leasehold,1015
1242,Vadodara,390021,3,3,3438,Gotri,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1600
1243,Vadodara,390021,2,2,3791,Gotri,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1055
1244,Vadodara,390021,2,2,3455,Gotri,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,1100
1245,Vadodara,390021,3,5,8333,Gotri,House,Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,3000
1246,Vadodara,390021,2,3,3878,Gotri,Penthouse,Furnished,Ready to Move,Resale,East,4.0,Freehold,2450
